Srno,Company,Timestamp,Title,Description
541,Maruti Suzuki,"26 Apr 2024, 06:00AM IST","Stocks in news: Bajaj Finance, Vedanta, Tech Mahindra, ICICI Sec, SBI Card, SBI Life","Metal major Vedanta on Thursday reported a net profit of Rs 1,369 crore for the March-ended quarter, down over 27% (YoY) compared to Rs 1,881 crore reported in the year-ago period. Consolidated revenue from operations for the quarter stood at Rs 34,937 crore, down 6% YoY over Rs 37,225 reported by the company in Q4FY23."
542,Maruti Suzuki,"25 Apr,2024, 12:37PM IST","Intimation under Regulation 30 of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015","Intimation under Regulation 30 of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015"
543,Maruti Suzuki,"25 Apr 2024, 11:22AM IST","Maruti Suzuki Q4 Preview: PAT may rise 52% YoY on higher sales, strong volumes","Revenue growth year-on-year to be supported by robust volume growth and increase in realizations. EBITDA margin to expand on better net pricing and scale. Key thing to watch out for is demand outlook, especially for rural/ entry level segments."
544,Maruti Suzuki,"25 Apr 2024, 12:42AM IST",Large utility vehicles race past compact cars in growth lane,"While compact SUV models - defined as per body type and ground clearance - are driving the surge in the overall passenger vehicle market on account of their larger share in absolute terms, bigger UVs are fast catching up."
545,Maruti Suzuki,"24 Apr 2024, 09:28AM IST","HDFC Bank, RIL drive Sensex 200 pts higher; Nifty above 22,400","Benchmark equity indices rose tracking global markets, driven by Reliance Industries and HDFC Bank. BSE Sensex gained 209 points, Nifty50 up 52 points. Leading gainers were HDFC Bank, Axis Bank, TCS, Tata Motors, Nifty Metal, Auto, Pharma, Healthcare, Oil & Gas also increased."
546,Maruti Suzuki,"23 Apr 2024, 08:46PM IST",Ahead of Market: 10 things that will decide D-Street action on Wednesday,"The NSE Nifty 50 settled 0.14% higher at 22,368, while the S&P BSE Sensex rose 0.12% to 73,738. They have gained about 1.7% each over the past three sessions."
547,Maruti Suzuki,"23 Apr,2024, 04:06PM IST",Schedule of Conference Call,Schedule of Conference Call
548,Maruti Suzuki,"22 Apr,2024, 06:54PM IST","Intimation under Regulation 30 of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015","Intimation under Regulation 30 of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015"
549,Maruti Suzuki,"22 Apr 2024, 03:52PM IST","Nifty may test 25,800 in run-up to election results, says Prabhudas; picks 17 stocks to buy","PL has picked 7 largecap counters viz. HDFC Bank, ICICI Bank, Larsen & Toubro (L&T), Max Healthcare Institute, Maruti Suzuki, Reliance Industries (RIL) and Siemens. In the mid and smallcap universe, the top buys include the likes of Astral, Can Fin Homes, Eris Lifesciences, Grindwell Norton, Navneet Education, Praj Industries, RR Kabel, Safari Industries (India), Sunteck Realty and TCI Express."
550,Maruti Suzuki,"22 Apr 2024, 11:25AM IST",Top Nifty50 stocks analysts suggest buying this week,"Stock Reports Plus, powered by Refinitiv, is a comprehensive research report that evaluates five key components of 4,000+ listed stocks - earnings, fundamentals, relative valuation, risk and price momentum to generate standardized scores. Simple average of the above-mentioned five component ratings is normally distributed to reach an average score."
551,Maruti Suzuki,"22 Apr 2024, 06:30AM IST",ESG mutual funds: Why these MFs may not be the right choice for investors,"Having failed to beat even simpler fund categories, ESG funds may not be the right choice for investors."
552,Maruti Suzuki,"20 Apr 2024, 11:35PM IST",India's love for sub-4 metre compact cars fades as SUVs gain ground,"India's preference for compact vehicles under 4 meters in length is declining, with their market share dropping from 62% in 2021 to 50% in 2023. The number of models in this segment has also decreased. Shifting consumer tastes, including a preference for larger vehicles, are prompting automakers to rethink strategies. The popularity of entry-level SUVs has grown, overlapping with premium hatches and sedans. New safety requirements and challenges in designing small cars are also affecting the market. Urban incomes and easy financing options are driving the trend towards premiumization."
553,Maruti Suzuki,"20 Apr 2024, 09:27AM IST","Only 39 smallcap stocks rise in double-digits as geopolitical concerns, lofty valuations weigh","Indian markets faced pressure from Middle East concerns, impacting smallcap stocks' returns. Top gainers included Moschip Technologies, Solara Active Pharma, and Dhani Services."
554,Maruti Suzuki,"18 Apr 2024, 07:06PM IST","Prices of discretionary products like cars, TVs, phones begin to firm up","Car manufacturers like Maruti Suzuki, Honda Cars India, Toyota Kirloskar Motor and Kia India have just raised vehicle prices, mostly on fast-moving models, by up to 3% due to increase in commodity costs and adverse forex movement. Other manufacturers are also evaluating such a hike."
555,Maruti Suzuki,"18 Apr 2024, 05:54PM IST",Tesla advisor joins India’s first consultative meeting on new EV policy,"According to multiple people who were part of the meeting, the representative from The Asia Group did not make any comments during the consultative meeting and maintained he was there as ‘an observer’. The meeting comes days ahead of Tesla chief Elon Musk’s visit to India."
556,Maruti Suzuki,"18 Apr 2024, 10:16AM IST","Hot Stocks: Brokerage view on ICICI Lombard, LTI MindTree, HDFC Bank and Maruti Suzuki","Hyundai has outpaced Maruti on the earnings front in the past few years due to its premium and SUV positioning, but Maruti is catching up."
557,Maruti Suzuki,"18 Apr 2024, 06:02AM IST",Hot Stocks: 4 stocks that may give returns between 19% and 35%,Here's a look at some of the latest stock recommendations by analysts. These stocks are expected to return between 19% and 35% as per analysts’ price targets.
558,Maruti Suzuki,"18 Apr 2024, 12:19AM IST","Discounts, freebies drive in as automakers seek to push sales","Car dealership stock reached an all-time high of 310,000 vehicles at the start of the financial year. This is leading companies into pushing sales by expanding into smaller towns and cities, potentially igniting a price war, multiple car retailers and company executives told ET."
559,Maruti Suzuki,"17 Apr 2024, 01:24PM IST",Maruti Suzuki India gets revised ?2.5 crore tax demand,"""?Even on revised total demand of Rs. 25 million, the company will be filing appeal against the order before the Supreme Court. As per the company's view, the order will have no major impact on the financial, operation or other activities of the Company,"" Maruti Suzuki said in an exchange filing."
560,Maruti Suzuki,"17 Apr,2024, 12:57PM IST","Intimation under Regulation 30 of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015","Intimation under Regulation 30 of SEBI (Listing Obligations & Disclosure Requirements) Regulations, 2015"
561,Oil and Natural Gas Corporation,"29 Apr 2024, 12:15PM IST",Top Nifty50 stocks analysts suggest buying this week,"Stock Reports Plus, powered by Refinitiv, is a comprehensive research report that evaluates five key components of 4,000+ listed stocks - earnings, fundamentals, relative valuation, risk and price momentum to generate standardized scores. Simple average of the above-mentioned five component ratings is normally distributed to reach an average score."
562,Oil and Natural Gas Corporation,"27 Apr 2024, 01:11AM IST",Oil PSUs' output from overseas fields up a tad,"The share of India's state companies in oil and gas production from overseas fields increased to 19.9 million metric tonnes of oil equivalent (MMTOE) in 2023-24 from 19.5 MMTOE in the previous year. Production at Russia's Skahalin-1 project normalised during the financial year, after being badly affected in 2022 following the launch of the Russia-Ukraine war."
563,Oil and Natural Gas Corporation,"22 Apr 2024, 11:52PM IST",ONGC plans June drilling for India's first geothermal project in Ladakh,"ONGC is gearing up for a fresh geothermal drilling campaign in Ladakh, aiming to tap into emission-free energy sources. The project could provide electricity, heating, and irrigation in Ladakh's harsh terrains. Planned drilling in June aims to complete two 1,000-meter wells by September. If successful, a 1 MW power plant could be operational by next year. Iceland, a geothermal energy leader, is advising ONGC. Overcoming past setbacks, including water control and logistics, is key, with advanced equipment and careful planning in place."
564,Oil and Natural Gas Corporation,"22 Apr 2024, 11:25AM IST",Top Nifty50 stocks analysts suggest buying this week,"Stock Reports Plus, powered by Refinitiv, is a comprehensive research report that evaluates five key components of 4,000+ listed stocks - earnings, fundamentals, relative valuation, risk and price momentum to generate standardized scores. Simple average of the above-mentioned five component ratings is normally distributed to reach an average score."
565,Oil and Natural Gas Corporation,"18 Apr 2024, 11:48PM IST",Exceeding target: Oil PSUs made a capex of ?1.28 lakh cr in FY24,"State-run oil companies exceeded capex targets, with IndianOil leading in spending. ONGC focused on drilling more wells for energy prospects. HPCL invested in a refinery project, while GAIL and Oil India also increased spending."
566,Oil and Natural Gas Corporation,"16 Apr 2024, 04:40PM IST",Share market update: Most active stocks of the day in terms of traded value,The NSE Nifty index closed 124.6 points down at 22147.9
567,Oil and Natural Gas Corporation,"16 Apr 2024, 04:00PM IST",Share market update: Most active stocks in today's market in terms of volume,The NSE Nifty index closed 124.6 points down at 22147.9
568,Oil and Natural Gas Corporation,"16 Apr 2024, 10:45AM IST",Share market update: Most active stocks on D-Street today in terms of volume,The NSE Nifty index was trading 83.25 points down at 22189.25
569,Oil and Natural Gas Corporation,"16 Apr 2024, 10:29AM IST",Share market update: Most active stocks of the day in terms of total traded value,The NSE Nifty index was trading 85.8 points down at 22186.7
570,Oil and Natural Gas Corporation,"16 Apr 2024, 10:21AM IST",Energy player and gas distributor gets ready to give 7% gains each,Nifty opened lower and remained under selling pressure throughout the day. It closed with a loss.
571,Oil and Natural Gas Corporation,"15 Apr 2024, 04:46PM IST",Share market update: Most active stocks of the day in terms of traded value,The NSE Nifty index closed 246.91 points down at 22272.5
572,Oil and Natural Gas Corporation,"15 Apr 2024, 04:25PM IST",Share market update: Most active stocks in today's market in terms of volume,The NSE Nifty index closed 246.91 points down at 22272.5
573,Oil and Natural Gas Corporation,"15 Apr 2024, 12:44PM IST",ONGC shares jump 5% after Jefferies initiates buy call with Rs 390 target price,"While noting that the reforms in crude and gas pricing have improved the company's profitability above past decade averages, Jefferies expects strong free cash flow generation and consolidated net debt reduction on profitable production growth over FY 24-26."
574,Oil and Natural Gas Corporation,"13 Apr 2024, 11:26AM IST","Block deals worth over Rs 10,851 crore this week. Tata Technologies, Adani Ports among stocks with major action","The leader in the midcap segment was Gland Pharma with deal size standing at Rs 1,559 crore followed by Tata Technologies (Rs 400 crore), Fortis Healthcare (Rs 185 crore) and IDFC First Bank (Rs 177 crore)."
575,Oil and Natural Gas Corporation,"12 Apr 2024, 02:07PM IST",Sensex falls 793 points. Mauritius link and 5 other factors behind the selloff,"Sensex and Nifty plummeted as FPIs sold off, influenced by US inflation and tweak in India-Mauritius tax treaty. Investors are also cautious on valuations, profit booking, and rising commodities prices. EPS growth is likely to moderate in Q4 earnings season which begins today with TCS."
576,Oil and Natural Gas Corporation,"09 Apr 2024, 09:30AM IST","Unstoppable bull run! Sensex scales Mt 75K, Nifty above 22,750 for first time","In a strong start to Tuesday's trading, Indian markets reached new highs despite a subdued performance by US markets the day before. The S&P BSE Sensex crossed the 75,000 milestone, hitting a record high of 75,124, while the Nifty50 also achieved a fresh peak of 22,765."
577,Oil and Natural Gas Corporation,"08 Apr 2024, 11:17AM IST",Top Nifty50 stocks analysts suggest buying this week,"Stock Reports Plus, powered by Refinitiv, is a comprehensive research report that evaluates five key components of 4,000+ listed stocks - earnings, fundamentals, relative valuation, risk and price momentum to generate standardized scores. Simple average of the above-mentioned five component ratings is normally distributed to reach an average score."
578,Oil and Natural Gas Corporation,"08 Apr 2024, 06:30AM IST",Top stocks to buy: Favourable industry trends to support oil and gas stocks,Upstream oil players and gas firms can cushion against rising volatility fuelled by stretched valuations.
579,Oil and Natural Gas Corporation,"04 Apr 2024, 12:50AM IST",IOC in talks with NPCIL for small nuclear reactors,"The refiner and fuel retailer is exploring a partnership with state-controlled Nuclear Power Corporation of India Ltd to use small modular reactors, or SMRs, in its refineries for clean power, Alok Sharma, Indian Oil's director for R&D, said at a conference in New Delhi Wednesday."
